"Bitpacking","Gzip+","Gzip-","LZ4+","LZ4-","LZMA+","LZMA-","bzip2+","bzip2-","xz+","xz-"
2.56562677666,2.75803446467,3.92004764896,4.24919524491,1.41056432062,2.29729673073,3.64342545607,4.01100797072,3.64285785842,4.01038223795,1.99999996
2.57897217372,2.75777580225,3.90860653858,4.26037312987,1.40948062263,2.29537678578,3.65336770495,4.02573458887,3.6527983065,4.02510700747,1.99999996
2.57607596704,2.74974944799,3.88038481,4.24476670407,1.40932230059,2.28999056175,3.64778910876,4.02424960497,3.64722081591,4.0236230126,1.99999996
2.61276156356,2.77632666509,3.91784367996,4.29217127489,1.40408130209,2.31696652316,3.69186723551,4.07489705613,3.69129193963,4.07426156556,1.88235290574
2.65954463662,2.81251912733,3.97681224179,4.35622479366,1.39880906795,2.34255855733,3.74598642138,4.13351518596,3.74540336009,4.13287097528,1.88235290574
2.74436710932,2.90956050158,4.13481160429,4.48642959917,1.38636900917,2.44000360535,3.85277187094,4.25332198802,3.85217182751,4.25265825162,1.88235290574
2.66425885161,2.8211148826,3.95220679321,4.32239485399,1.39125722413,2.33988645444,3.74880857006,4.12671231092,3.74822441924,4.12606906965,1.88235290574
2.67669212781,2.84262906319,3.96783155952,4.32554061958,1.38742088679,2.36237240635,3.753356439,4.13855724101,3.75277203197,4.1379116291,1.88235290574
2.64579753294,2.81143700445,3.8796572606,4.23194472259,1.3881529702,2.30673878616,3.71837164697,4.08384330412,3.71779179377,4.08320560386,1.88235290574
2.6861979583,2.85051226021,3.96376476872,4.32036798821,1.38858705442,2.34722704553,3.7814488209,4.15488143204,3.78085899302,4.154232702,1.77777774617
2.75146292016,2.90846741829,4.09027870924,4.44160359479,1.38746808303,2.4083675165,3.86034067236,4.24627057221,3.85973849268,4.24560808826,1.88235290574
2.75228985355,2.92274916037,4.09248630258,4.42992659058,1.38500474407,2.41356825044,3.85970679834,4.23842806621,3.85910604503,4.23776632084,1.77777774617
2.50774485652,2.81573270092,3.81396719027,3.97386140997,1.37600853643,2.33587969136,3.49426698237,3.72988973998,3.49372342106,3.72930872303,2.90909082446
2.41617522518,2.68914219443,3.70498034388,3.92122217594,1.40488444464,2.23820648575,3.38416192254,3.67875060212,3.38363535888,3.67817796599,2.46153840095
2.41687301224,2.67362104018,3.73876651382,3.97171302296,1.41333261385,2.23057995748,3.41340259901,3.74542531411,3.41287132339,3.74484148086,2.28571423347
2.48590094864,2.72093630357,3.84894418265,4.12453748081,1.40955336705,2.27635473453,3.52444939179,3.88062235481,3.52390083983,3.88001729401,2.28571423347
2.49349479934,2.71073018214,3.81566408519,4.11953986017,1.41231219951,2.25604833304,3.54320564143,3.89589096289,3.54265374595,3.89528340777,2.13333328782
2.56460192169,2.75640241303,3.90828383427,4.24240202766,1.40875836912,2.30261155986,3.63762635568,4.00756973818,3.63705970346,4.00694435512,1.99999996
2.56238205596,2.74140175616,3.86586772711,4.21501930452,1.40996120957,2.27909235033,3.62547081044,3.99545305456,3.62490629617,3.99482989115,1.99999996
2.54001530588,2.71497950985,3.80756972848,4.16537357851,1.41308336868,2.25714612888,3.59315419328,3.95664169591,3.59259459912,3.95602435851,1.99999996
2.63029709285,2.79548877161,3.94662820756,4.31825719631,1.39849711766,2.34006051982,3.7153265524,4.09521757625,3.71474778646,4.09457837287,1.88235290574
2.63702586308,2.80709838829,3.95538143835,4.3226014055,1.3949513815,2.33862316251,3.72013699553,4.10940539852,3.71955673001,4.10876509298,1.99999996
2.65071726554,2.81093134659,3.94068958738,4.30912401746,1.39469728977,2.32036866017,3.73635896209,4.11894364171,3.73577687012,4.11830167499,1.77777774617
2.67925898743,2.84570394036,3.97337706247,4.33015960059,1.38505077852,2.36337271437,3.75936210392,4.14109561691,3.7587767437,4.1404496843,1.77777774617
2.65430579462,2.81098148145,3.90144896986,4.26452080529,1.39459618662,2.30038925749,3.74157058056,4.09529111756,3.74098735355,4.09465331635,1.88235290574
2.62831435615,2.78718192314,3.83816728433,4.19773149762,1.39238279794,2.27911079011,3.69589899167,4.04961474598,3.69532380423,4.04898346828,1.77777774617
2.69146186677,2.84038616129,3.97121394093,4.34610021277,1.39305307279,2.33419754274,3.78980627761,4.16405593372,3.78921520389,4.16340602585,1.77777774617
2.72041825016,2.87524379012,4.00737388854,4.36270956548,1.38923975393,2.35967413183,3.82799758002,4.19465040294,3.82740134605,4.19399526406,1.77777774617
2.7451393105,2.90990293073,4.06706786054,4.39689229851,1.38529188711,2.4128811467,3.85219323322,4.21331362233,3.85159303621,4.21265570239,1.77777774617
2.51440425192,2.80794658994,3.78549553883,3.97328616672,1.37885808413,2.27601950908,3.49840116507,3.75509887274,3.49785653101,3.7545142402,2.90909082446
2.45935801742,2.74026116662,3.80585203222,4.02812708213,1.39794351465,2.27699944118,3.45122928128,3.7722621228,3.45069217952,3.77167473032,2.46153840095
2.45142014569,2.70927830421,3.80197222367,4.04360702646,1.40619899343,2.27430772276,3.45675190714,3.79915306241,3.45621359289,3.79856036841,2.28571423347
2.51459009177,2.74581619129,3.89505127114,4.17546162416,1.40679076542,2.30068926177,3.56010594056,3.92465201877,3.55955174565,3.92404000323,2.13333328782
2.53329756824,2.74044896159,3.88561084187,4.19477581571,1.40988569979,2.28816916435,3.59490645613,3.96048924835,3.59434728504,3.95987208188,2.13333328782
2.48833118862,2.68035330112,3.75740152914,4.07976624327,1.41994573493,2.22150915481,3.5324403024,3.87423166964,3.53188969697,3.87362724945,1.99999996
2.57355362635,2.75441595023,3.88764632153,4.22708907418,1.40779972574,2.29004916558,3.63872890939,4.013214955,3.63816260855,4.01258893602,1.99999996
2.58612924022,2.76332073614,3.89493786805,4.25569804188,1.40307265756,2.31521069173,3.65261451682,4.03410448064,3.65204498633,4.03347558864,1.88235290574
2.60465551438,2.77092618173,3.89593035012,4.26065353248,1.40185974218,2.30416408303,3.67632911039,4.05241240262,3.67575665359,4.05178078602,1.88235290574
2.62179157519,2.79289379176,3.92355921829,4.28785456832,1.39533792275,2.32909223106,3.70081573103,4.07688503723,3.70023973113,4.07624934189,1.99999996
2.66018257804,2.82512981789,3.96782687578,4.33197121357,1.39300565107,2.35372968976,3.74106292801,4.12728548434,3.74048080365,4.12664168123,1.88235290574
2.66255731121,2.8264623353,3.95037764721,4.3132652056,1.39080494968,2.33179109059,3.7419610982,4.11969485008,3.74137799441,4.1190521402,1.88235290574
2.60842898567,2.7760013875,3.84592937701,4.20474766468,1.39504968989,2.27137895121,3.68443438479,4.04472102427,3.68386024937,4.04408996288,1.88235290574
2.64353508262,2.80718008451,3.8902627676,4.2456292229,1.3925427179,2.29759178491,3.72104279843,4.07174118881,3.72046259637,4.07110610202,1.88235290574
2.67007649676,2.82604537679,3.91297079483,4.27196750622,1.38935824594,2.32253878852,3.75755870509,4.12228388254,3.75697284768,4.12164032217,1.88235290574
2.73550061576,2.9089417174,4.05931507725,4.38085050949,1.38284701421,2.41624052389,3.82335327888,4.2019020666,3.82275724853,4.20124624928,1.88235290574
2.71543862358,2.87401160136,4.00923463049,4.35389972975,1.39034035594,2.35402980448,3.81138416428,4.17891065724,3.8107905889,4.17825837405,1.77777774617
2.46318952611,2.75143687772,3.76689273642,3.96991751335,1.39462762661,2.27486228268,3.44006602588,3.72223270238,3.43953067741,3.72165296025,2.66666659556
2.50319250915,2.76386417841,3.77358899965,3.98855838154,1.38880614401,2.28268283074,3.48111423296,3.75627062427,3.48057245393,3.75568629684,2.66666659556
2.457808733,2.75580841568,3.71692104051,3.91499358763,1.3892975691,2.23122265211,3.42607516084,3.68871723115,3.42554148819,3.68814288249,2.66666659556
2.42247618951,2.68643609617,3.7372741494,3.96427443451,1.41052031002,2.23481915285,3.41293899781,3.73213914833,3.41240769181,3.73155756967,2.28571423347
2.48294773569,2.71252817622,3.82996352237,4.09883550751,1.41181488012,2.26814343217,3.51076724667,3.85738919691,3.51022048081,3.85678790042,2.13333328782
2.51040881392,2.72733432784,3.84169762467,4.14031845632,1.40897579577,2.28225579441,3.5479808215,3.9219283298,3.54742806676,3.92131643298,2.13333328782
2.57902706307,2.77789880929,3.92937251536,4.25240733563,1.40174001703,2.32417516128,3.64768987924,4.0199532389,3.6471219831,4.01932652969,2.13333328782
2.62108582687,2.79981347643,3.97391135146,4.32071510255,1.40111986747,2.33717667235,3.7005384413,4.08677611101,3.69996180899,4.08613841287,1.99999996
2.55532110484,2.73287232055,3.82084329431,4.17193277573,1.40608058706,2.26629275254,3.61422519279,3.97652529867,3.61366195493,3.97590458688,1.99999996
2.63460187569,2.8157713918,3.97088156519,4.32518716409,1.39534426502,2.35636913913,3.7069266705,4.10682407959,3.70634907604,4.10618394587,1.99999996
2.62746942961,2.79686932432,3.92087263412,4.28211186735,1.3948544343,2.3272261489,3.70946814851,4.08786581417,3.70888969306,4.08722765065,1.88235290574
2.65314283706,2.82220757606,3.95198777476,4.31604763807,1.39318190152,2.34450109664,3.73745321771,4.12110854152,3.73687106405,4.12046577251,1.88235290574
2.6455243241,2.808379815,3.92135645131,4.28554440979,1.39117181149,2.32887156281,3.72222217259,4.09814176626,3.72164229524,4.09750185965,1.88235290574
2.71291915296,2.87523771387,4.03786198196,4.39408355983,1.38693853066,2.38511473269,3.80721384598,4.19234324056,3.80662149628,4.19168930528,1.88235290574
2.68531440289,2.85631501544,3.97461785192,4.31728635412,1.38731930088,2.35882534956,3.76883411249,4.14435612983,3.76824693503,4.14370930852,1.77777774617
2.73402853664,2.89895044369,4.06540339677,4.40503620742,1.38550228353,2.39471409012,3.83957620908,4.22005439903,3.83897761577,4.21939557412,1.77777774617
2.71242029663,2.87577742239,4.00859960865,4.35916113785,1.38699304758,2.3706295311,3.8100164265,4.18353082806,3.80942324075,4.1828772331,1.88235290574
2.67871834551,2.84536416731,3.94599896471,4.28549900061,1.38882641099,2.33512038929,3.76705209103,4.12421836396,3.76646600066,4.12357513469,1.88235290574
2.51956157688,2.76219022045,3.90664291519,4.15797459403,1.40525750889,2.3266374994,3.54056571301,3.89493566832,3.54001448291,3.89432803195,2.28571423347
2.54237561764,2.80343923402,3.97638650707,4.22028917738,1.39516578335,2.36108558843,3.57431115764,3.93624270873,3.57375495827,3.93562885446,2.46153840095
2.47315166645,2.76055620128,3.76729395125,3.97588751451,1.38997603838,2.261284211,3.44996783336,3.73476996987,3.44943070768,3.73418739676,2.66666659556
2.48264357499,2.75577917724,3.80609524268,4.02659728571,1.3919956298,2.30765583342,3.47028883153,3.77991880149,3.46974833985,3.77933105765,2.66666659556
2.47358091899,2.71639760477,3.82377615217,4.07529556845,1.4060735537,2.26526401292,3.49511241732,3.83871939093,3.49456865403,3.83812065961,2.28571423347
2.51356629858,2.74483998389,3.87780583974,4.16037384121,1.40336216244,2.29581772034,3.55522879053,3.92320629684,3.55467475455,3.92259373195,2.28571423347
2.52402122038,2.73021226615,3.84335865271,4.15465689519,1.40883594645,2.27203906435,3.57169603406,3.93509698937,3.5711399468,3.93448329887,2.13333328782
2.60113089628,2.80113419885,3.96038368791,4.28476111,1.39731201184,2.3543363562,3.66696875766,4.05297974057,3.66639743088,4.0523472492,1.99999996
2.51204950074,2.70466945427,3.78123655889,4.11456347789,1.41246302927,2.2525992743,3.56367522325,3.91803686293,3.56312013879,3.91742583441,1.99999996
2.64092882576,2.82399482605,3.9855704415,4.33895626993,1.3919210342,2.36759612295,3.7136347539,4.10690735717,3.71305606681,4.10626589074,1.99999996
2.62010898933,2.78764930859,3.90822170548,4.27438860615,1.398507459,2.29545639943,3.70160372907,4.06971362463,3.70102772358,4.06907879759,1.88235290574
2.61589632193,2.78896238851,3.88522278727,4.23971937213,1.39401625978,2.30476191815,3.68658844377,4.05795308893,3.68601329722,4.05731970296,1.88235290574
2.61900088547,2.78070798744,3.87569724278,4.24633043536,1.39892657566,2.28003938494,3.70421714936,4.05965875584,3.70364019313,4.05902586708,1.88235290574
2.61843833183,2.78693887163,3.86084640853,4.21755258081,1.39216063557,2.2928529195,3.69305331409,4.05680130345,3.69247734176,4.05616803017,1.88235290574
2.67765580178,2.84275447871,3.9638674063,4.316335464,1.3886341131,2.34789778155,3.76085607539,4.13607680273,3.76026971963,4.13543209269,1.77777774617
2.7226858926,2.88007711694,4.04210180482,4.39439501946,1.38954095511,2.37094999212,3.82569912045,4.20108929834,3.82510283406,4.2004337788,1.88235290574
2.68998004223,2.85761093381,3.98405660229,4.33208864484,1.38831856955,2.35930268922,3.78423953918,4.1590596599,3.7836501289,4.15841118087,1.88235290574
2.7142778138,2.88313121659,4.00108113213,4.32838804899,1.38444629686,2.37806690817,3.80730117962,4.16878301885,3.80670829556,4.16813280738,1.88235290574
2.57765858627,2.80301092987,4.01962602505,4.29483298307,1.40007377199,2.36437748958,3.64321519935,4.01864841742,3.64264779989,4.01802195351,2.28571423347
2.57917449935,2.80699518639,4.03218473729,4.30509627503,1.40104530169,2.37277282571,3.64486830699,4.02547469328,3.64429999411,4.02484634243,2.28571423347
2.50948214101,2.74465198214,3.87878754028,4.13576979528,1.40639094564,2.27733957115,3.53841944624,3.87935203532,3.53786797674,3.87874725773,2.28571423347
2.47564348983,2.76964132169,3.82411082564,4.02171537281,1.38653680252,2.32345998183,3.46437835238,3.75670602549,3.46383877022,3.7561210688,2.46153840095
2.45278380445,2.74500924893,3.78270218144,3.98293019674,1.39149969018,2.29950319751,3.43544388683,3.72452878565,3.43490850108,3.72394874417,2.46153840095
2.46592234034,2.70863675849,3.7965567603,4.0464672424,1.40527753313,2.26409986872,3.48010048094,3.82356978416,3.47955792773,3.82297427092,2.13333328782
2.57252577205,2.78764029427,3.94442268986,4.24631808394,1.39830668835,2.34398935702,3.63442902979,4.00821262726,3.633862878,4.00758748523,2.13333328782
2.54254528424,2.7451000496,3.85464774779,4.16471215857,1.40371397521,2.29792758701,3.59079659084,3.95487366547,3.59023731181,3.95425684053,2.13333328782
2.5770968979,2.75423076872,3.86645522698,4.20966754361,1.40648550721,2.26895471009,3.64031788202,4.00718969976,3.63975058973,4.00656499714,1.99999996
2.59549421814,2.77680123078,3.88570747129,4.22664822031,1.39686790019,2.29566861968,3.66365849163,4.02566429424,3.66308712235,4.02503620822,1.99999996
2.5859052429,2.75958911512,3.84239782838,4.19449640756,1.39931467235,2.27539605373,3.65054833974,4.01479351039,3.64997965319,4.01416728087,1.88235290574
2.67910178906,2.84802184342,4.00479057053,4.35561145838,1.38935193866,2.3531438929,3.7659022519,4.15361747164,3.76531556225,4.15296930868,1.99999996
2.63927523021,2.81256247624,3.93113322876,4.28039332877,1.39405755088,2.31297629314,3.71830386483,4.09424447182,3.7177247584,4.09360620057,1.88235290574
2.67627241499,2.84458458512,3.97357761617,4.32122014663,1.38763105434,2.35685609467,3.75590818442,4.13314069591,3.75532326461,4.1324969435,1.88235290574
2.65066035371,2.81804867179,3.91508562948,4.26184580307,1.39099914084,2.31688091482,3.73342243768,4.0953548499,3.73284031969,4.09471652585,1.88235290574
2.64800481741,2.80869065625,3.88399290006,4.23466174814,1.39605764977,2.28047523918,3.73452637509,4.08360349178,3.73394422652,4.08296686664,1.88235290574
2.74474501926,2.90996796285,4.08328254921,4.41833166249,1.38514779227,2.41587539852,3.84999076917,4.22543239589,3.84939133232,4.22477331873,1.77777774617
2.6632854837,2.8273847338,3.92233494403,4.269750907,1.393271099,2.31415403545,3.74722150551,4.11554647785,3.74663781406,4.11490374932,1.88235290574
2.52274056685,2.73581641457,3.86401708568,4.15431890575,1.40986763609,2.29217365728,3.56219866026,3.915059304,3.56164397223,3.91444847593,2.13333328782
2.5368755312,2.74582433398,3.8964762373,4.19329496329,1.40931649101,2.29845841015,3.58705294133,3.95885275337,3.58649389521,3.95823523507,2.13333328782
2.46633637367,2.67754227217,3.75417976297,4.03196595021,1.41793782163,2.22375598379,3.48962219945,3.81896636754,3.48907883434,3.81837123022,2.28571423347
2.53427158826,2.76960873987,3.91776662699,4.18163023845,1.4019030322,2.30744692846,3.57384544823,3.93470936087,3.57328897881,3.93409540433,2.28571423347
2.41888718394,2.69825362887,3.68057690098,3.89166007517,1.40397321119,2.21353889038,3.38574632286,3.67292982312,3.38521938067,3.67235754778,2.46153840095
2.47260517279,2.76423322693,3.84146766192,4.0391670353,1.38752301701,2.34486972109,3.46997333612,3.76684672759,3.46943246122,3.76626059473,2.28571423347
2.52346472059,2.75602088763,3.88687635069,4.15510905769,1.39952601063,2.30400426149,3.56768431859,3.92317782268,3.56712852539,3.92256665147,2.28571423347
2.53045343777,2.74094033906,3.84897481161,4.14779063318,1.40378142569,2.28957922628,3.578279411,3.94030761016,3.57772204005,3.93969353518,2.13333328782
2.55198357038,2.7454292618,3.85646875054,4.18139790571,1.40384211301,2.29439957141,3.60496995217,3.97489069498,3.6044090429,3.97427025642,1.99999996
2.57600431501,2.75673483587,3.86493710602,4.19889127646,1.40055334392,2.27469158523,3.64324609256,3.99991336188,3.64267818588,3.9992895662,1.99999996
2.63409955536,2.80518309192,3.9390192939,4.29235606287,1.39402373174,2.32339414939,3.70414782417,4.08493799314,3.70357092383,4.08430061825,1.88235290574
2.70070875848,2.88032185638,4.0500772613,4.38959422108,1.38457088344,2.39748064103,3.77959767506,4.17708658319,3.77900942413,4.17643552337,1.88235290574
2.61679467721,2.78841915985,3.87734526196,4.23316031102,1.39483066897,2.30091354206,3.68630489074,4.05469096929,3.68573030811,4.05405876553,1.88235290574
2.71186839644,2.8852060612,4.06548335014,4.40813225904,1.38622737565,2.3894846903,3.80690277509,4.19591556362,3.80630925448,4.19526104152,1.88235290574
2.68229442929,2.84479085652,3.97867228742,4.33179594646,1.38878279167,2.35017318397,3.76242236641,4.13602817628,3.76183619438,4.13538301111,1.88235290574
2.65583443868,2.80903072197,3.90610329225,4.26652003491,1.39501534095,2.29795705241,3.73475786958,4.09942591844,3.73417624147,4.09878598878,1.88235290574
2.69169943553,2.85062433448,3.95838357388,4.29977229911,1.39130725626,2.3290388264,3.78358917948,4.13481857119,3.78300015064,4.1341737833,1.88235290574
2.6519743047,2.81745882879,3.89001711812,4.23495998429,1.39056589204,2.3070336895,3.73126851899,4.07875771155,3.73068693325,4.07812080846,1.88235290574
2.5289530989,2.70914928818,3.83018517806,4.15293947132,1.41410111869,2.25365671437,3.58160022012,3.92748777508,3.58104251954,3.92687514473,2.13333328782
2.54218496972,2.7397482081,3.868617457,4.18208798542,1.40897549302,2.28076299687,3.59687805732,3.95773593165,3.59631791709,3.95711907486,2.13333328782
2.56086240012,2.76590461362,3.91131568857,4.21641713875,1.4023175155,2.31111260768,3.61655304647,3.98291774375,3.61598931171,3.98229598638,2.13333328782
2.49648728636,2.69845480609,3.78767168545,4.08335645449,1.4177955193,2.2281868432,3.53845271955,3.87441299495,3.53790139614,3.87380881832,2.13333328782
2.55638988665,2.80200160705,3.96225429764,4.23272114606,1.3935187145,2.36878562121,3.59459645164,3.97744328275,3.59403634361,3.97682291697,2.28571423347
2.46930132187,2.74266904278,3.79465580598,4.01501023622,1.39293860153,2.27190126881,3.46073989581,3.77771822835,3.46020090757,3.77712999159,2.46153840095
2.4692805145,2.74611005615,3.80157681233,4.02051031171,1.39355895657,2.29414300645,3.45932527504,3.78119634689,3.45878675722,3.78060799133,2.46153840095
2.51726608541,2.73923531028,3.84214475282,4.11837367318,1.40404282055,2.2594081643,3.56302403399,3.90459203549,3.56246934272,3.9039829449,2.13333328782
2.59761438731,2.8058061838,3.96293164883,4.27561595272,1.39606025653,2.35369633917,3.66309124845,4.0473518718,3.66252069324,4.04672084902,1.99999996
2.59709008652,2.78491053318,3.90959140254,4.23778261838,1.39680765338,2.30843478467,3.66236090525,4.02902911448,3.66179030934,4.0284007084,1.99999996
2.6415127209,2.81850102688,3.9548979092,4.29805729315,1.39380832084,2.33737591653,3.71158714918,4.09224141311,3.71100806714,4.09160364063,1.99999996
2.55932892348,2.74437614721,3.80961179342,4.14517166311,1.39831982295,2.26909734871,3.61494809233,3.96906664252,3.6143851517,3.96844672138,1.99999996
2.59752586181,2.76623256041,3.83850433446,4.18638944507,1.39640882679,2.26742563222,3.66456942748,4.01485173955,3.66399871379,4.01422609615,1.99999996
2.65123501188,2.82105197056,3.9266139414,4.27548456284,1.38923487591,2.32589380886,3.72460598557,4.10175536261,3.72402543465,4.10111546239,1.88235290574
2.63497063997,2.79723937649,3.88986292677,4.24752471515,1.3943247851,2.30054902775,3.71260836048,4.067517868,3.71203033768,4.06688347765,1.88235290574
2.68788486563,2.85952670158,3.98191787203,4.32123228408,1.3876519658,2.34722367098,3.77221704994,4.14378352858,3.77162935142,4.14313675724,1.77777774617
2.68273776823,2.84680095795,3.95842513581,4.30820177575,1.38941487891,2.3391325341,3.76892377807,4.14305766833,3.76833653717,4.14241129513,1.88235290574
2.71585466935,2.88429222602,4.00986016595,4.34935223684,1.38675403402,2.36377260827,3.80716188255,4.17741467597,3.80656860718,4.17676242354,1.77777774617
2.58933800331,2.77150303716,3.91894834943,4.25041796485,1.40327906746,2.31897201501,3.65229771482,4.02626566617,3.65172904988,4.0256376761,1.99999996
2.61830246575,2.79799652816,3.97220785193,4.31075815869,1.40095244172,2.33648071109,3.69431586558,4.07895689896,3.69374140951,4.0783200584,1.99999996
2.65752248613,2.83310726082,4.052872847,4.38737512625,1.39774616366,2.37455996658,3.73848064296,4.1278253352,3.73789855343,4.12718106558,2.13333328782
2.5968539867,2.79139343897,3.95047978775,4.27236652769,1.39875390679,2.33328306081,3.65684011257,4.0365926407,3.65627076762,4.03596285058,2.13333328782
2.59367992566,2.77969543947,3.9518120387,4.27134395916,1.40537405835,2.31356855381,3.66559388174,4.02773181968,3.66502318475,4.02710418308,2.13333328782
2.53729847792,2.76359472179,3.89714111768,4.16812981048,1.39921874272,2.30174089986,3.58489211388,3.93914478252,3.58433358045,3.93853118624,2.13333328782
2.47938154059,2.72629463809,3.7795106078,4.01632737486,1.39844200066,2.24806120036,3.47734608564,3.7983452433,3.47680448152,3.79775381091,2.46153840095
2.52244706727,2.78599423585,3.91077829171,4.13811359664,1.38873707775,2.33662198858,3.55012859231,3.88697655581,3.5495753572,3.8863706071,2.28571423347
2.55694505206,2.7769343611,3.91162753287,4.18546647411,1.39298602839,2.33544816144,3.60797403031,3.96129101683,3.60741238109,3.96067211021,2.13333328782
2.56092686704,2.75437856675,3.85895142777,4.17380657149,1.4011886199,2.27929013902,3.61584905103,3.96456153768,3.61528573176,3.96394286579,2.13333328782
2.63292636476,2.80653411097,3.95321785707,4.29529191228,1.39750333235,2.32055081894,3.70710937016,4.08455773823,3.70653165007,4.08391998163,1.99999996
2.60137438933,2.78753527399,3.88187625248,4.21112420677,1.39054170221,2.32772960558,3.65412701216,4.02543142788,3.65355874524,4.0248037385,1.99999996
2.6408000478,2.81771503359,3.93171716037,4.27568304464,1.38949263791,2.32742762731,3.71045738892,4.08683949509,3.70987996683,4.08620186066,1.88235290574
2.60638064788,2.77156834835,3.83801028949,4.1941599971,1.39650404972,2.25705939479,3.67663539477,4.03143499342,3.67606243719,4.03080583669,1.88235290574
2.6682607568,2.82976890572,3.94019737847,4.29292001328,1.39016201181,2.3167115822,3.75653188111,4.11930928493,3.75594599115,4.11866669533,1.88235290574
2.6245701192,2.79154172627,3.86219387153,4.20917738521,1.39473630632,2.27959777318,3.69925853079,4.05580598411,3.69868239988,4.05517322707,1.88235290574
2.69630090098,2.85532442339,3.98620454332,4.34133051274,1.39075915089,2.34430327389,3.78784496271,4.16043628332,3.78725532532,4.1597877643,1.88235290574
2.66570907288,2.83161227232,3.92342209821,4.26660222391,1.39128296804,2.3173887256,3.74725457394,4.10081849979,3.74667080199,4.10017935415,1.88235290574
